day,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max
2019-01-01,1.3,-2.7,-0.9,0.9,0.1,0.63,23.8
2019-01-02,0.0,-3.0,-1.7,0.1,0.0,0.14,24.7
2019-01-03,4.4,-5.0,-1.1,0.0,0.0,0.0,26.2
2019-01-04,8.4,-1.0,2.1,0.0,0.0,0.0,24.5
2019-01-05,10.3,-0.9,3.6,0.0,0.0,0.0,22.9
2019-01-06,3.3,1.6,2.6,0.0,0.0,0.0,30.9
2019-01-07,11.6,3.5,7.1,11.4,11.4,0.0,37.5
2019-01-08,7.0,-2.5,3.5,0.2,0.2,0.0,37.3
2019-01-09,-4.0,-7.4,-6.0,0.0,0.0,0.0,33.4
2019-01-10,-3.7,-8.7,-6.2,0.0,0.0,0.0,21.9
2019-01-11,0.8,-4.9,-2.4,0.0,0.0,0.0,17.7
2019-01-12,-0.7,-2.5,-1.3,8.6,0.0,6.02,29.8
2019-01-13,-1.1,-2.5,-1.8,1.1,0.0,0.77,28.9
2019-01-14,-1.2,-5.3,-3.3,0.0,0.0,0.0,18.4
2019-01-15,-1.3,-4.4,-2.8,0.0,0.0,0.0,25.4
2019-01-16,0.5,-1.9,-0.7,0.0,0.0,0.0,21.7
2019-01-17,1.9,-2.0,-0.6,0.4,0.0,0.28,14.4
2019-01-18,-0.8,-2.0,-1.4,1.5,0.0,1.05,25.5
2019-01-19,-1.5,-4.9,-3.0,10.2,0.0,7.21,42.8
2019-01-20,-5.9,-13.8,-11.1,0.9,0.0,0.63,34.7
2019-01-21,-12.2,-14.0,-12.9,0.7,0.0,0.56,27.4
2019-01-22,1.3,-12.6,-5.3,3.3,1.4,1.33,29.6
2019-01-23,1.5,-7.5,-1.9,11.6,9.8,1.26,23.6
2019-01-24,-5.5,-14.1,-10.4,0.1,0.1,0.0,30.2
2019-01-25,-14.2,-22.4,-17.6,1.0,0.0,0.7,27.8
2019-01-26,-10.4,-24.1,-15.6,1.7,0.0,1.19,18.5
2019-01-27,-12.5,-19.3,-16.5,0.0,0.0,0.0,21.2
2019-01-28,1.0,-12.3,-5.7,10.8,0.1,7.49,31.5
2019-01-29,-13.4,-21.8,-17.0,0.1,0.0,0.07,35.3
2019-01-30,-22.5,-30.8,-28.0,0.0,0.0,0.0,34.4
2019-01-31,-17.5,-32.5,-25.8,1.5,0.0,1.05,24.8
2019-02-01,-9.6,-17.0,-12.5,0.6,0.1,0.35,18.4
2019-02-02,3.9,-11.2,-1.3,0.0,0.0,0.0,25.3
2019-02-03,8.2,3.8,5.8,0.3,0.3,0.0,26.1
2019-02-04,11.8,0.1,7.4,4.8,4.8,0.0,25.7
2019-02-05,0.5,-6.0,-1.9,7.9,7.9,0.0,26.6
2019-02-06,2.7,0.3,1.1,9.1,9.1,0.0,21.3
2019-02-07,10.4,-9.9,1.4,8.8,8.8,0.0,45.2
2019-02-08,-8.3,-14.4,-11.7,0.0,0.0,0.0,43.6
2019-02-09,-5.4,-14.9,-9.7,0.0,0.0,0.0,19.4
2019-02-10,-1.6,-5.8,-3.5,2.4,0.0,1.68,22.0
2019-02-11,0.3,-2.4,-1.2,2.8,0.2,1.82,30.7
2019-02-12,1.3,-3.7,-0.6,12.8,7.0,4.06,36.1
2019-02-13,0.3,-8.8,-4.6,0.5,0.0,0.42,39.0
2019-02-14,9.9,-3.8,3.6,0.0,0.0,0.0,25.0
2019-02-15,2.1,-10.6,-5.8,0.0,0.0,0.0,31.7
2019-02-16,-1.4,-9.0,-4.7,0.0,0.0,0.0,24.7
2019-02-17,-2.0,-4.8,-3.2,6.2,0.0,4.41,26.7
2019-02-18,-2.4,-6.2,-3.4,1.4,0.0,0.98,23.7
2019-02-19,-1.3,-12.0,-5.8,0.0,0.0,0.0,18.8
2019-02-20,3.4,-2.2,0.0,4.9,1.2,2.59,36.8
2019-02-21,1.8,-4.3,-1.3,0.0,0.0,0.0,30.1
2019-02-22,1.2,-5.1,-1.5,0.0,0.0,0.0,18.8
2019-02-23,7.5,-0.1,2.3,8.4,8.4,0.0,29.3
2019-02-24,9.9,-10.0,0.0,2.7,2.6,0.07,55.7
2019-02-25,-3.9,-14.1,-8.9,0.0,0.0,0.0,40.3
2019-02-26,-4.2,-7.5,-5.5,0.1,0.0,0.07,23.8
2019-02-27,1.5,-6.8,-3.0,1.1,0.0,0.77,22.2
2019-02-28,-3.5,-9.5,-6.1,0.0,0.0,0.0,17.9
2019-03-01,-0.1,-5.6,-2.4,0.0,0.0,0.0,13.5
2019-03-02,-0.2,-2.4,-1.5,0.3,0.0,0.21,22.3
2019-03-03,-2.8,-11.7,-6.1,0.4,0.0,0.35,24.6
2019-03-04,-8.0,-18.7,-13.5,0.0,0.0,0.0,31.3
2019-03-05,-4.6,-13.0,-9.4,0.0,0.0,0.0,30.9
2019-03-06,0.9,-12.9,-6.4,0.0,0.0,0.0,28.9
2019-03-07,-3.5,-9.1,-5.5,0.0,0.0,0.0,20.8
2019-03-08,1.8,-6.1,-2.0,0.2,0.0,0.21,14.1
2019-03-09,5.5,-2.1,1.8,26.7,26.7,0.0,48.8
2019-03-10,7.2,-2.2,2.9,0.2,0.2,0.0,42.3
2019-03-11,6.2,-4.7,-0.3,0.0,0.0,0.0,22.0
2019-03-12,10.6,-5.4,2.1,0.0,0.0,0.0,26.8
2019-03-13,15.6,4.0,9.2,3.4,3.4,0.0,28.8
2019-03-14,15.6,4.5,11.0,13.0,13.0,0.0,42.9
2019-03-15,4.4,0.6,3.1,1.8,1.6,0.14,34.8
2019-03-16,5.2,-3.5,0.2,0.0,0.0,0.0,24.6
2019-03-17,6.1,-3.1,0.7,0.6,0.1,0.42,14.5
2019-03-18,5.3,-3.0,1.0,0.0,0.0,0.0,14.8
2019-03-19,10.0,-2.5,3.4,0.0,0.0,0.0,18.6
2019-03-20,7.8,2.8,4.8,7.3,7.1,0.14,25.6
2019-03-21,7.7,1.2,3.6,1.1,1.1,0.0,25.3
2019-03-22,5.3,-2.0,2.1,0.0,0.0,0.0,30.6
2019-03-23,7.9,-3.8,1.8,0.0,0.0,0.0,15.1
2019-03-24,8.2,1.4,4.5,6.1,6.1,0.0,25.4
2019-03-25,2.4,-0.7,1.3,0.0,0.0,0.0,33.9
2019-03-26,4.5,-2.2,1.2,0.0,0.0,0.0,17.2
2019-03-27,13.1,-2.2,5.5,1.0,1.0,0.0,27.4
2019-03-28,18.7,4.0,9.5,2.8,2.8,0.0,29.3
2019-03-29,7.7,2.8,4.7,8.1,8.1,0.0,16.9
2019-03-30,5.5,-0.6,2.8,10.9,10.5,0.28,39.7
2019-03-31,3.1,-5.0,-1.0,0.1,0.0,0.07,32.9
2019-04-01,9.3,-4.1,2.5,0.0,0.0,0.0,32.8
2019-04-02,12.4,1.8,6.1,0.0,0.0,0.0,34.0
2019-04-03,14.1,1.4,7.5,1.2,1.2,0.0,26.9
2019-04-04,7.1,3.8,5.4,12.2,12.2,0.0,25.6
2019-04-05,10.0,3.5,6.1,0.8,0.8,0.0,19.2
2019-04-06,12.8,3.9,8.6,0.0,0.0,0.0,18.5
2019-04-07,18.8,9.2,14.0,1.9,1.9,0.0,26.0
2019-04-08,17.2,10.0,14.1,0.0,0.0,0.0,24.8
2019-04-09,17.4,4.9,12.1,0.0,0.0,0.0,30.3
2019-04-10,4.5,1.9,3.1,3.1,3.1,0.0,35.2
2019-04-11,14.6,2.7,7.5,4.0,4.0,0.0,37.6
2019-04-12,14.0,4.6,8.9,7.3,7.3,0.0,45.0
2019-04-13,10.8,1.7,5.7,0.0,0.0,0.0,24.6
2019-04-14,3.8,0.7,1.7,19.3,1.9,12.18,44.2
2019-04-15,10.5,-1.3,4.6,0.2,0.1,0.07,25.1
2019-04-16,22.8,6.1,12.0,0.0,0.0,0.0,24.2
2019-04-17,20.4,5.7,13.8,1.4,1.4,0.0,34.1
2019-04-18,17.9,5.5,11.8,9.7,9.7,0.0,30.2
2019-04-19,6.3,4.1,5.3,0.8,0.8,0.0,43.7
2019-04-20,12.2,3.8,7.1,0.0,0.0,0.0,36.4
2019-04-21,21.2,2.2,12.7,0.0,0.0,0.0,21.1
2019-04-22,23.1,10.2,16.9,0.2,0.2,0.0,31.0
2019-04-23,17.0,7.3,11.0,0.2,0.2,0.0,28.8
2019-04-24,14.1,4.3,9.1,0.2,0.2,0.0,13.5
2019-04-25,14.4,7.6,11.0,0.1,0.1,0.0,29.5
2019-04-26,16.6,8.9,12.1,2.4,2.4,0.0,36.5
2019-04-27,8.2,0.9,3.3,20.3,1.4,13.23,40.6
2019-04-28,5.3,2.2,3.8,0.1,0.1,0.0,33.0
2019-04-29,12.1,6.0,8.6,15.8,15.8,0.0,32.3
2019-04-30,9.1,4.8,6.6,15.5,15.5,0.0,27.9
2019-05-01,18.9,5.7,10.8,38.7,38.7,0.0,27.0
2019-05-02,7.4,5.3,5.8,11.9,11.9,0.0,25.2
2019-05-03,9.2,5.3,6.9,0.5,0.5,0.0,23.6
2019-05-04,12.4,4.6,8.1,0.0,0.0,0.0,13.5
2019-05-05,21.5,5.0,13.6,0.0,0.0,0.0,18.6
2019-05-06,17.9,6.6,10.9,0.4,0.4,0.0,24.9
2019-05-07,8.4,5.8,7.1,13.3,13.3,0.0,30.0
2019-05-08,17.2,6.3,11.5,2.3,2.3,0.0,32.8
2019-05-09,20.1,9.4,15.8,18.2,18.2,0.0,30.6
2019-05-10,10.4,5.7,8.5,0.0,0.0,0.0,18.5
2019-05-11,9.7,5.5,7.7,3.8,3.8,0.0,19.4
2019-05-12,9.0,5.4,7.2,4.7,4.7,0.0,23.1
2019-05-13,11.6,5.7,8.4,0.0,0.0,0.0,19.0
2019-05-14,16.9,3.4,11.0,0.0,0.0,0.0,16.6
2019-05-15,18.4,7.4,14.2,0.0,0.0,0.0,14.1
2019-05-16,27.2,12.3,19.0,28.0,28.0,0.0,37.1
2019-05-17,17.4,6.3,9.7,2.2,2.2,0.0,28.1
2019-05-18,27.9,6.0,17.5,0.0,0.0,0.0,31.7
2019-05-19,23.6,15.2,19.6,9.4,9.4,0.0,34.5
2019-05-20,13.8,7.6,10.3,0.0,0.0,0.0,25.9
2019-05-21,11.5,7.6,9.8,8.9,8.9,0.0,35.3
2019-05-22,26.8,10.7,18.8,20.0,20.0,0.0,34.2
2019-05-23,23.4,13.8,20.1,4.2,4.2,0.0,36.7
2019-05-24,25.4,11.2,17.2,16.3,16.3,0.0,24.8
2019-05-25,27.2,20.7,23.1,2.2,2.2,0.0,30.4
2019-05-26,20.4,10.4,15.4,9.0,9.0,0.0,19.2
2019-05-27,22.3,10.3,16.5,13.0,13.0,0.0,27.0
2019-05-28,20.2,8.0,14.0,9.3,9.3,0.0,25.7
2019-05-29,18.1,8.0,13.0,15.8,15.8,0.0,20.2
2019-05-30,21.4,14.3,17.2,12.9,12.9,0.0,18.5
2019-05-31,27.4,14.2,21.3,0.0,0.0,0.0,22.9
2019-06-01,26.1,10.1,18.9,5.3,5.3,0.0,25.6
2019-06-02,15.9,9.9,12.8,0.0,0.0,0.0,21.1
2019-06-03,15.1,8.6,12.1,0.0,0.0,0.0,18.6
2019-06-04,26.2,13.3,19.6,7.9,7.9,0.0,31.6
2019-06-05,27.4,11.8,20.2,8.2,8.2,0.0,22.8
2019-06-06,15.9,11.4,13.2,0.0,0.0,0.0,17.3
2019-06-07,17.7,10.3,14.0,0.0,0.0,0.0,22.4
2019-06-08,19.9,14.2,17.5,0.0,0.0,0.0,21.9
2019-06-09,20.4,14.4,17.5,4.2,4.2,0.0,19.2
2019-06-10,20.7,14.7,17.6,0.9,0.9,0.0,26.0
2019-06-11,25.1,12.7,19.4,0.0,0.0,0.0,20.5
2019-06-12,21.2,14.5,18.0,10.4,10.4,0.0,25.6
2019-06-13,17.0,10.8,13.7,16.7,16.7,0.0,43.9
2019-06-14,24.0,10.5,17.9,0.3,0.3,0.0,33.1
2019-06-15,21.8,16.4,18.9,24.8,24.8,0.0,24.6
2019-06-16,16.8,10.9,14.4,17.6,17.6,0.0,26.4
2019-06-17,16.1,11.6,13.6,0.2,0.2,0.0,17.8
2019-06-18,21.4,12.6,16.7,0.1,0.1,0.0,14.4
2019-06-19,18.3,11.6,15.0,10.0,10.0,0.0,26.6
2019-06-20,15.8,11.1,13.2,15.3,15.3,0.0,33.0
2019-06-21,18.8,10.9,14.7,0.5,0.5,0.0,18.6
2019-06-22,23.6,13.7,18.5,0.3,0.3,0.0,22.7
2019-06-23,24.5,17.4,20.9,13.5,13.5,0.0,27.7
2019-06-24,23.8,18.7,21.0,5.8,5.8,0.0,29.2
2019-06-25,28.4,16.2,22.5,0.8,0.8,0.0,29.6
2019-06-26,26.9,19.4,23.1,0.0,0.0,0.0,19.6
2019-06-27,30.2,18.9,23.9,4.3,4.3,0.0,22.2
2019-06-28,30.7,20.5,24.5,0.4,0.4,0.0,22.2
2019-06-29,23.7,20.3,21.7,0.0,0.0,0.0,14.8
2019-06-30,27.1,20.5,23.6,4.6,4.6,0.0,19.9
2019-07-01,29.1,20.6,24.6,0.4,0.4,0.0,12.3
2019-07-02,30.5,19.4,25.6,15.1,15.1,0.0,18.6
2019-07-03,26.2,17.9,21.9,0.1,0.1,0.0,19.3
2019-07-04,30.3,18.0,24.5,1.8,1.8,0.0,19.8
2019-07-05,30.4,21.6,26.0,5.7,5.7,0.0,13.4
2019-07-06,22.0,16.2,19.4,9.6,9.6,0.0,26.6
2019-07-07,20.4,16.2,18.1,0.2,0.2,0.0,25.7
2019-07-08,22.6,16.1,19.4,0.0,0.0,0.0,15.9
2019-07-09,27.8,17.4,23.3,0.0,0.0,0.0,19.7
2019-07-10,33.8,22.1,27.7,3.3,3.3,0.0,20.6
2019-07-11,24.4,18.2,21.8,0.0,0.0,0.0,22.8
2019-07-12,29.4,16.3,22.4,0.0,0.0,0.0,18.1
2019-07-13,34.0,21.6,27.0,1.0,1.0,0.0,21.3
2019-07-14,27.7,21.5,24.7,2.1,2.1,0.0,16.6
2019-07-15,32.9,23.3,27.6,0.0,0.0,0.0,32.8
2019-07-16,27.2,22.0,24.3,8.9,8.9,0.0,21.1
2019-07-17,29.5,22.5,25.8,1.1,1.1,0.0,15.9
2019-07-18,31.8,23.6,26.2,11.5,11.5,0.0,32.2
2019-07-19,32.7,23.4,27.7,4.0,4.0,0.0,29.3
2019-07-20,33.6,24.5,28.2,0.6,0.6,0.0,29.1
2019-07-21,24.6,20.1,22.2,8.2,8.2,0.0,26.0
2019-07-22,21.0,17.2,19.5,0.0,0.0,0.0,34.7
2019-07-23,24.3,15.6,20.1,0.5,0.5,0.0,22.3
2019-07-24,24.1,16.8,20.8,0.0,0.0,0.0,13.2
2019-07-25,27.4,15.7,22.1,0.0,0.0,0.0,14.9
2019-07-26,28.3,18.4,23.4,0.0,0.0,0.0,24.6
2019-07-27,30.8,21.0,25.5,0.8,0.8,0.0,31.1
2019-07-28,31.6,21.4,26.8,1.5,1.5,0.0,25.0
2019-07-29,27.1,21.6,23.9,12.0,12.0,0.0,24.4
2019-07-30,22.5,19.9,21.4,0.0,0.0,0.0,22.1
2019-07-31,21.3,17.5,19.6,0.0,0.0,0.0,22.9
2019-08-01,24.2,15.5,20.6,0.0,0.0,0.0,18.1
2019-08-02,26.4,18.1,22.3,0.0,0.0,0.0,17.2
2019-08-03,29.2,18.5,24.0,0.0,0.0,0.0,12.1
2019-08-04,27.0,20.8,24.0,1.9,1.9,0.0,18.1
2019-08-05,31.8,20.6,26.2,0.5,0.5,0.0,22.5
2019-08-06,25.2,21.5,23.4,3.8,3.8,0.0,18.7
2019-08-07,30.5,19.3,24.9,0.0,0.0,0.0,19.0
2019-08-08,30.4,21.4,25.4,0.0,0.0,0.0,22.7
2019-08-09,26.0,17.0,22.1,0.0,0.0,0.0,19.2
2019-08-10,27.5,17.7,22.7,0.0,0.0,0.0,21.6
2019-08-11,29.7,20.2,24.4,1.1,1.1,0.0,20.8
2019-08-12,25.7,21.7,23.4,30.4,30.4,0.0,19.1
2019-08-13,24.9,20.6,22.7,0.3,0.3,0.0,20.0
2019-08-14,25.7,19.5,21.8,8.7,8.7,0.0,21.8
2019-08-15,22.5,19.1,20.9,0.3,0.3,0.0,18.3
2019-08-16,27.1,18.1,22.5,1.4,1.4,0.0,24.8
2019-08-17,24.3,19.3,22.1,2.0,2.0,0.0,24.2
2019-08-18,28.1,19.6,23.4,4.8,4.8,0.0,28.5
2019-08-19,26.9,18.7,23.6,1.8,1.8,0.0,15.1
2019-08-20,26.7,21.5,23.7,3.9,3.9,0.0,26.3
2019-08-21,27.8,18.4,23.2,1.2,1.2,0.0,22.3
2019-08-22,23.7,18.8,21.2,0.6,0.6,0.0,30.5
2019-08-23,21.0,17.5,19.2,0.0,0.0,0.0,23.7
2019-08-24,21.4,16.9,19.4,0.0,0.0,0.0,23.9
2019-08-25,23.8,15.9,20.1,0.0,0.0,0.0,23.8
2019-08-26,24.7,18.8,21.4,23.2,23.2,0.0,29.8
2019-08-27,26.4,18.6,22.0,0.0,0.0,0.0,25.6
2019-08-28,23.8,15.8,19.7,0.0,0.0,0.0,34.6
2019-08-29,28.5,14.3,21.5,0.5,0.5,0.0,36.9
2019-08-30,21.5,15.8,19.4,0.0,0.0,0.0,19.2
2019-08-31,22.0,17.3,19.4,2.8,2.8,0.0,22.0
2019-09-01,22.0,17.2,19.3,11.5,11.5,0.0,22.3
2019-09-02,25.7,17.1,21.6,0.3,0.3,0.0,12.1
2019-09-03,27.1,19.4,22.2,8.7,8.7,0.0,40.4
2019-09-04,21.6,16.3,17.9,0.1,0.1,0.0,20.7
2019-09-05,20.7,14.8,17.6,0.0,0.0,0.0,16.9
2019-09-06,23.5,16.9,19.5,1.2,1.2,0.0,26.3
2019-09-07,25.2,13.7,19.4,0.0,0.0,0.0,21.1
2019-09-08,18.8,16.7,17.7,6.7,6.7,0.0,19.1
2019-09-09,23.2,16.3,19.6,1.4,1.4,0.0,22.9
2019-09-10,31.3,21.6,25.1,7.1,7.1,0.0,27.8
2019-09-11,30.1,21.4,24.9,15.7,15.7,0.0,26.7
2019-09-12,24.5,18.7,21.3,11.7,11.7,0.0,24.9
2019-09-13,25.9,17.1,22.1,7.6,7.6,0.0,35.8
2019-09-14,26.7,14.5,20.3,0.0,0.0,0.0,19.8
2019-09-15,25.7,18.8,21.9,6.1,6.1,0.0,30.6
2019-09-16,21.5,18.7,20.3,0.3,0.3,0.0,20.3
2019-09-17,22.8,17.4,20.1,0.0,0.0,0.0,15.2
2019-09-18,24.9,16.9,21.0,0.0,0.0,0.0,19.6
2019-09-19,26.8,17.5,21.8,0.0,0.0,0.0,17.7
2019-09-20,25.4,19.5,22.3,3.3,3.3,0.0,14.2
2019-09-21,27.8,20.9,23.8,8.9,8.9,0.0,31.0
2019-09-22,26.8,19.0,22.1,27.4,27.4,0.0,35.4
2019-09-23,22.8,16.1,18.7,0.1,0.1,0.0,24.5
2019-09-24,25.5,14.1,19.3,0.0,0.0,0.0,28.4
2019-09-25,25.7,17.9,20.6,0.0,0.0,0.0,30.9
2019-09-26,21.3,13.3,17.5,0.0,0.0,0.0,21.4
2019-09-27,22.2,14.8,18.7,34.4,34.4,0.0,28.4
2019-09-28,19.4,14.9,17.0,14.2,14.2,0.0,31.2
2019-09-29,20.2,15.8,17.7,16.9,16.9,0.0,24.1
2019-09-30,29.4,19.5,24.3,0.0,0.0,0.0,25.8
2019-10-01,29.7,22.9,25.5,0.3,0.3,0.0,24.9
2019-10-02,24.9,16.2,18.5,21.6,21.6,0.0,24.9
2019-10-03,19.2,12.0,17.0,28.5,28.5,0.0,28.6
2019-10-04,14.2,10.3,12.6,0.6,0.6,0.0,23.0
2019-10-05,17.9,10.3,13.8,3.1,3.1,0.0,29.7
2019-10-06,19.2,11.3,15.3,0.1,0.1,0.0,22.1
2019-10-07,19.9,9.7,14.4,0.0,0.0,0.0,19.0
2019-10-08,20.2,8.1,14.4,0.0,0.0,0.0,18.9
2019-10-09,19.2,11.0,15.3,0.0,0.0,0.0,22.3
2019-10-10,20.7,13.0,17.2,3.8,3.8,0.0,26.5
2019-10-11,19.0,4.9,13.0,23.0,23.0,0.0,32.4
2019-10-12,11.9,2.5,7.0,0.0,0.0,0.0,37.6
2019-10-13,11.9,3.4,7.7,0.0,0.0,0.0,37.3
2019-10-14,11.3,3.4,7.3,0.0,0.0,0.0,14.4
2019-10-15,19.2,6.7,11.8,2.5,2.5,0.0,32.7
2019-10-16,11.6,6.6,9.0,0.0,0.0,0.0,37.5
2019-10-17,11.1,5.6,8.1,0.0,0.0,0.0,19.5
2019-10-18,14.1,3.7,9.0,0.0,0.0,0.0,19.7
2019-10-19,18.6,8.0,12.7,0.0,0.0,0.0,23.3
2019-10-20,13.1,8.9,11.4,0.1,0.1,0.0,15.9
2019-10-21,17.3,11.5,14.5,6.3,6.3,0.0,40.1
2019-10-22,11.0,8.5,9.8,1.4,1.4,0.0,43.3
2019-10-23,14.5,5.4,9.4,1.3,1.3,0.0,25.6
2019-10-24,10.2,5.7,8.0,0.1,0.1,0.0,26.8
2019-10-25,10.1,4.4,7.2,0.0,0.0,0.0,10.5
2019-10-26,9.9,3.7,7.6,44.7,44.7,0.0,38.6
2019-10-27,14.1,6.7,9.9,6.6,6.6,0.0,45.8
2019-10-28,11.2,5.7,8.4,0.6,0.6,0.0,18.1
2019-10-29,8.5,3.7,5.3,4.0,4.0,0.0,30.7
2019-10-30,6.2,2.4,4.5,18.8,14.8,2.8,32.9
2019-10-31,5.5,-1.9,1.5,24.0,13.0,7.7,42.4
2019-11-01,7.1,-4.7,1.2,0.4,0.4,0.0,26.6
2019-11-02,6.1,0.4,3.2,0.4,0.4,0.0,32.0
2019-11-03,10.7,-1.4,4.8,0.2,0.2,0.0,31.3
2019-11-04,11.2,4.8,8.1,0.0,0.0,0.0,27.7
2019-11-05,5.3,-1.2,2.5,0.0,0.0,0.0,28.0
2019-11-06,12.4,-1.7,4.2,0.9,0.6,0.21,31.3
2019-11-07,0.6,-5.1,-2.1,0.9,0.0,0.63,29.0
2019-11-08,0.4,-6.8,-3.5,0.0,0.0,0.0,19.9
2019-11-09,7.9,-2.9,2.2,0.0,0.0,0.0,25.2
2019-11-10,5.1,1.4,3.6,1.1,1.1,0.0,24.5
2019-11-11,2.9,-9.2,-2.5,12.4,2.9,6.65,42.3
2019-11-12,-9.1,-15.0,-11.5,0.0,0.0,0.0,32.1
2019-11-13,-2.6,-13.4,-6.8,0.2,0.0,0.14,31.0
2019-11-14,0.8,-3.7,-2.0,0.2,0.0,0.14,19.2
2019-11-15,5.6,-5.7,-0.9,0.0,0.0,0.0,17.3
2019-11-16,3.6,-0.4,1.6,0.0,0.0,0.0,20.5
2019-11-17,4.6,-2.6,1.0,1.2,1.2,0.0,17.3
2019-11-18,4.9,1.2,2.7,0.1,0.1,0.0,13.7
2019-11-19,4.7,-2.0,2.0,1.3,1.3,0.0,10.1
2019-11-20,8.6,-0.9,4.2,0.0,0.0,0.0,22.6
2019-11-21,13.0,4.6,8.1,6.2,6.2,0.0,41.8
2019-11-22,4.4,-2.5,0.8,0.0,0.0,0.0,24.5
2019-11-23,5.4,-4.2,-0.1,0.0,0.0,0.0,20.7
2019-11-24,9.4,-0.2,4.3,0.0,0.0,0.0,24.2
2019-11-25,10.7,1.7,5.7,0.0,0.0,0.0,18.9
2019-11-26,8.3,0.1,4.7,9.8,9.8,0.0,21.7
2019-11-27,12.3,1.4,6.3,8.5,8.5,0.0,57.4
2019-11-28,3.1,-1.4,1.3,0.0,0.0,0.0,30.0
2019-11-29,3.6,2.6,3.1,0.8,0.8,0.0,14.3
2019-11-30,3.8,2.5,3.0,13.2,13.2,0.0,35.6
2019-12-01,4.8,-0.2,3.3,8.7,7.7,0.7,26.5
2019-12-02,2.1,-1.3,0.3,0.3,0.0,0.21,30.3
2019-12-03,5.2,-3.5,0.5,0.0,0.0,0.0,26.1
2019-12-04,6.0,-0.9,2.3,0.0,0.0,0.0,30.3
2019-12-05,7.2,-3.2,2.0,0.0,0.0,0.0,18.3
2019-12-06,4.6,-1.3,1.8,0.0,0.0,0.0,29.9
2019-12-07,3.4,-3.6,-0.3,0.0,0.0,0.0,23.8
2019-12-08,8.1,0.5,4.7,0.0,0.0,0.0,26.5
2019-12-09,9.2,-2.7,6.1,6.6,6.6,0.0,35.5
2019-12-10,-3.6,-8.3,-6.2,0.0,0.0,0.0,32.0
2019-12-11,-3.4,-9.2,-6.9,0.3,0.0,0.21,21.4
2019-12-12,7.3,-6.5,0.6,0.0,0.0,0.0,36.1
2019-12-13,6.5,-0.8,2.5,0.0,0.0,0.0,23.7
2019-12-14,1.6,-3.2,-0.3,0.0,0.0,0.0,22.9
2019-12-15,-2.2,-7.6,-4.4,0.3,0.0,0.21,22.9
2019-12-16,0.0,-4.0,-1.7,0.7,0.0,0.49,19.9
2019-12-17,0.5,-6.5,-3.0,0.0,0.0,0.0,25.1
2019-12-18,-2.6,-10.5,-7.1,0.1,0.1,0.07,27.1
2019-12-19,4.8,-8.0,-3.0,0.0,0.0,0.0,27.3
2019-12-20,5.5,-6.1,-1.0,0.0,0.0,0.0,18.5
2019-12-21,7.7,-1.7,2.1,0.0,0.0,0.0,20.7
2019-12-22,9.7,0.3,3.7,0.0,0.0,0.0,22.5
2019-12-23,10.4,1.0,4.3,0.0,0.0,0.0,23.2
2019-12-24,11.0,-1.0,4.2,0.0,0.0,0.0,24.5
2019-12-25,13.6,3.1,7.9,0.0,0.0,0.0,22.8
2019-12-26,16.1,6.6,11.8,0.0,0.0,0.0,26.8
2019-12-27,6.0,-2.0,2.5,0.0,0.0,0.0,18.9
2019-12-28,8.1,-2.3,2.5,1.1,1.1,0.0,24.5
2019-12-29,15.2,8.9,11.8,17.8,17.8,0.0,33.7
2019-12-30,9.5,-1.5,1.7,7.0,6.0,0.7,40.4
2019-12-31,-0.5,-4.3,-2.6,2.8,0.0,1.96,39.2
2020-01-01,5.0,-6.1,-0.5,0.0,0.0,0.0,35.7
2020-01-02,9.5,2.5,5.3,0.0,0.0,0.0,32.7
2020-01-03,4.4,0.2,2.0,0.0,0.0,0.0,13.4
2020-01-04,1.7,-2.0,-0.2,2.0,0.0,1.4,21.8
2020-01-05,7.2,-4.8,0.1,0.1,0.0,0.07,36.0
2020-01-06,4.5,-3.4,0.2,0.0,0.0,0.0,23.3
2020-01-07,4.8,-2.3,0.7,0.2,0.0,0.14,26.0
2020-01-08,-1.6,-8.5,-5.7,0.0,0.0,0.0,30.3
2020-01-09,9.1,-4.4,3.5,0.3,0.3,0.0,42.4
2020-01-10,8.2,2.8,5.6,10.4,10.4,0.0,33.2
2020-01-11,2.8,-0.5,0.9,37.8,31.4,4.48,47.8
2020-01-12,-0.2,-3.8,-1.6,0.3,0.0,0.21,29.2
2020-01-13,1.4,-0.6,0.2,0.0,0.0,0.0,17.6
2020-01-14,6.4,-1.8,1.8,0.0,0.0,0.0,27.9
2020-01-15,2.1,-2.8,-0.1,0.7,0.7,0.0,22.3
2020-01-16,-0.2,-8.0,-5.2,0.0,0.0,0.0,27.6
2020-01-17,-1.7,-7.8,-3.6,5.6,0.0,3.92,38.9
2020-01-18,2.4,-12.1,-2.3,9.2,7.3,1.33,43.4
2020-01-19,-6.4,-16.3,-11.4,0.0,0.0,0.0,38.5
2020-01-20,-1.6,-6.7,-4.3,0.3,0.0,0.21,21.7
2020-01-21,-0.2,-10.1,-5.2,0.0,0.0,0.0,21.6
2020-01-22,2.1,-5.5,-2.1,0.0,0.0,0.0,27.5
2020-01-23,0.9,-1.4,-0.2,5.7,0.3,3.78,19.9
2020-01-24,3.2,0.6,1.8,10.5,7.9,1.82,17.7
2020-01-25,1.6,0.2,0.7,7.6,1.3,4.41,21.8
